,comment_label,comment_predicted,comment_prob
215,0,0,0.003839395
216,0,0,0.015663648
217,0,0,0.04903962
218,0,0,0.0024249144
219,0,0,0.0032099616
220,0,0,0.0075479234
221,0,0,0.0037948343
222,0,0,0.0025509123
223,0,0,0.002521268
224,0,0,0.0024438868
225,0,0,0.010489091
226,0,0,0.0028560124
227,0,0,0.036425155
228,1,0,0.36613634
229,1,1,0.9626028
230,0,0,0.0067188703
231,0,0,0.0027791904
232,0,0,0.002434382
233,0,0,0.06255973
234,0,0,0.0119150225
235,0,0,0.0041179177
236,0,0,0.0023688741
237,0,0,0.0024154831
238,0,0,0.0023781238
239,0,0,0.019832712
240,0,0,0.0031850608
241,0,1,0.68363076
242,0,0,0.0023781238
243,0,0,0.0024154831
244,0,0,0.0027149853
245,0,0,0.0023688741
246,0,0,0.011777843
247,0,0,0.003260346
248,0,0,0.0027683855
249,0,0,0.079495706
250,0,0,0.002521268
251,0,0,0.002396731
252,0,0,0.00588816
253,0,0,0.0032986512
254,1,1,0.8864204
255,0,0,0.0023596608
256,0,0,0.014447852
257,0,0,0.0107767265
258,1,1,0.9744348
259,0,0,0.022629201
260,0,0,0.37022537
261,0,0,0.029873092
262,0,0,0.03429395
263,1,0,0.1666754
264,0,0,0.0024060889
265,0,0,0.002387409
266,0,0,0.045015533
267,0,0,0.0024154831
268,0,0,0.0059803305
269,0,0,0.0037362205
270,0,0,0.0023781238
271,0,0,0.0024154831
272,0,0,0.002570868
273,0,0,0.011823394
274,0,0,0.002491968
275,1,1,0.967163
276,0,0,0.014117893
277,0,0,0.0027576224
278,0,0,0.0024249144
279,0,0,0.0027255826
280,0,0,0.0024154831
281,0,0,0.0044165556
282,1,1,0.97288233
283,0,0,0.002434382
284,0,0,0.026355354
285,0,0,0.032836955
286,0,0,0.0023688741
287,0,0,0.011777843
288,0,0,0.0066153924
289,1,1,0.8200375
290,0,0,0.0027900378
291,0,0,0.0038096302
292,0,0,0.0029235429
293,1,1,0.9692078
294,0,0,0.09518112
295,0,0,0.0023231625
296,0,0,0.002946405
297,0,0,0.0024060889
298,0,0,0.017442483
299,0,0,0.0024154831
300,0,0,0.003960788
301,1,1,0.9680808
302,1,1,0.9217811
303,0,0,0.003649987
304,1,1,0.9740426
305,1,1,0.9743861
306,0,0,0.0024438868
307,0,0,0.0030994155
308,0,0,0.0032858334
309,0,0,0.0031603526
310,0,0,0.023021257
311,1,1,0.96903247
312,1,1,0.9390248
313,0,0,0.0023781238
314,0,0,0.00498227
315,1,0,0.003839395
316,0,0,0.0048297215
317,1,0,0.05419873
318,0,0,0.0075479234
319,0,0,0.1435475
320,0,0,0.002946405
321,0,0,0.003750789
322,0,0,0.0024154831
323,0,0,0.0032224844
324,1,1,0.9738444
325,0,0,0.0023781238
326,0,0,0.0023596608
327,0,0,0.0023781238
328,0,0,0.0023688741
329,0,0,0.0023688741
330,0,0,0.0024154831
331,0,0,0.0037362205
332,0,0,0.004133968
333,0,0,0.016340127
334,0,0,0.002693914
335,0,0,0.0913821
336,0,0,0.056444027
337,0,0,0.0065388246
338,1,1,0.9686196
339,1,1,0.9743861
340,1,1,0.9670388
341,1,1,0.9744348
342,0,0,0.0023596608
343,0,0,0.0045032725
344,0,1,0.92905515
345,1,1,0.9739932
346,0,0,0.0024534282
347,0,0,0.0046636546
348,0,0,0.0034162789
349,1,1,0.97419035
350,0,0,0.002387409
351,0,0,0.004314688
352,0,0,0.002472623
353,0,0,0.0024822769
354,0,0,0.014728614
355,0,0,0.0023596608
356,0,0,0.005060332
357,1,1,0.967225
358,0,0,0.0025809042
359,0,0,0.0025409926
360,0,0,0.035880696
361,0,0,0.0024534282
362,0,0,0.00305151
363,0,0,0.024237635
364,0,0,0.0024822769
365,1,1,0.9455002
366,0,0,0.0027576224
367,0,0,0.0028671585
368,0,0,0.0023596608
369,0,0,0.058560826
370,0,0,0.0027469008
371,0,0,0.0037654135
372,0,0,0.018089995
373,1,0,0.11357959
374,0,0,0.0024060889
375,0,0,0.002570868
376,0,0,0.0031726826
377,0,0,0.0030160663
378,1,1,0.8775817
379,0,0,0.003649987
380,0,0,0.0024249144
381,0,0,0.0055119344
382,1,1,0.97428846
383,0,0,0.050705366
384,0,0,0.0586686
385,0,0,0.0067712096
386,0,0,0.002396731
387,0,0,0.18286288
388,0,0,0.0023413408
389,0,0,0.041773878
390,0,0,0.004736749
391,0,0,0.0025016968
392,0,0,0.0042151595
393,0,0,0.0024154831
394,0,0,0.040464837
395,0,0,0.0027683855
396,1,1,0.9459013
397,0,0,0.0070664007
398,0,0,0.0046095722
399,1,1,0.9069832
400,0,0,0.058238626
401,0,0,0.0060269516
402,0,0,0.0023596608
403,1,1,0.9605836
404,0,0,0.002387409
405,0,0,0.0023413408
406,0,0,0.0028449097
407,0,0,0.002621441
408,0,0,0.0069576087
409,0,0,0.002387409
410,0,0,0.0025016968
411,0,0,0.0032224844
412,0,0,0.017442483
413,0,0,0.0023504829
414,0,0,0.0029926654
415,0,0,0.008813166
416,0,0,0.0025114634
417,0,0,0.007785655
418,0,0,0.002521268
419,0,0,0.004468384
420,0,1,0.5530527
421,0,0,0.0023231625
422,0,0,0.0024534282
423,0,0,0.016466174
424,0,0,0.48738366
425,0,0,0.0036216856
426,0,0,0.002463007
427,0,0,0.002387409
428,1,1,0.9634375
429,1,1,0.71273226
430,1,1,0.9744834
431,0,0,0.002332234
432,0,0,0.002631674
433,0,0,0.045352582
434,1,1,0.79438496
435,0,0,0.0024154831
436,1,1,0.9744348
437,0,0,0.004810983
438,0,0,0.0024249144
439,0,0,0.064535476
440,0,0,0.0025114634
441,0,0,0.01584536
442,1,1,0.9653158
443,0,0,0.03085051
444,0,1,0.8940517
445,1,1,0.96391606
446,0,0,0.01584536
447,0,0,0.0064882697
448,0,0,0.002889581
449,1,1,0.7185944
450,0,0,0.077099696
451,0,0,0.0046455576
452,0,0,0.051177494
453,0,0,0.0024060889
454,1,1,0.9672869
455,0,0,0.0065388246
456,0,0,0.002387409
457,0,0,0.0023596608
458,0,0,0.003311519
459,0,0,0.0030994155
460,0,0,0.004038592
461,0,0,0.0054905633
462,1,1,0.8550057
463,0,0,0.036425155
464,1,1,0.97262347
465,0,0,0.003135836
466,0,0,0.0024438868
467,0,0,0.0030278352
468,0,0,0.0023596608
469,0,0,0.0024060889
470,0,0,0.0032986512
471,0,0,0.27221796
472,0,0,0.030502053
473,0,0,0.0027044292
474,0,0,0.0049436893
475,0,0,0.004736749
476,0,0,0.002387409
477,0,0,0.0026112476
478,0,0,0.0024060889
479,0,0,0.013636836
480,0,0,0.0024060889
481,0,0,0.0030873695
482,0,0,0.0023231625
483,0,0,0.18506189
484,1,1,0.9551521
485,0,0,0.0024154831
486,1,1,0.9403531
487,0,0,0.0025114634
488,0,0,0.0024060889
489,0,0,0.0030396497
490,0,0,0.17895588
491,0,0,0.0037654135
492,0,0,0.0023504829
493,0,0,0.083142914
494,1,1,0.9728308
495,0,0,0.0030278352
496,0,0,0.0025909794
497,0,0,0.0031115087
498,1,1,0.96995664
499,1,0,0.0042646346
500,0,0,0.0030634168
501,0,0,0.002889581
502,0,0,0.0024249144
503,0,0,0.013636836
504,0,0,0.07978202
505,0,0,0.0025509123
506,0,0,0.0041019293
507,0,0,0.0025114634
508,0,0,0.0023504829
509,0,0,0.059646938
510,0,0,0.002434382
511,0,0,0.002387409
512,0,0,0.0024249144
513,0,0,0.0026010936
514,1,1,0.97433734
515,0,0,0.0024154831
516,0,0,0.002491968
517,0,0,0.0023781238
518,0,0,0.0023596608
519,1,0,0.06198946
520,0,0,0.009708476
521,0,0,0.0057302467
522,0,0,0.0047183693
523,0,0,0.0024534282
524,0,0,0.011961099
525,0,0,0.002396731
526,0,1,0.89048487
527,0,0,0.002946405
528,0,0,0.01685008
529,0,0,0.0033634927
530,0,0,0.0029349518
531,0,0,0.002396731
532,0,0,0.0024060889
533,0,0,0.0024154831
534,0,0,0.0030873695
535,0,0,0.0025509123
536,0,0,0.0023413408
537,0,0,0.0034834242
538,1,1,0.9740426
539,0,0,0.0024154831
540,1,0,0.32305968
541,0,0,0.002693914
542,0,0,0.003311519
543,0,0,0.0058199596
544,0,0,0.0025114634
545,0,0,0.0029121784
546,0,0,0.0025909794
547,0,0,0.002396731
548,0,0,0.0051396107
549,0,0,0.0024154831
550,0,0,0.0025016968
551,0,0,0.002396731
552,0,0,0.28696787
553,1,1,0.9698426
554,0,0,0.002491968
555,0,0,0.0028338498
556,0,0,0.05531065
557,0,0,0.028382124
558,1,0,0.10447732
559,0,0,0.019382192
560,0,0,0.003235056
561,0,0,0.0027900378
562,0,0,0.12199923
563,0,0,0.0029121784
564,1,1,0.97369474
565,0,0,0.0051396107
566,1,1,0.9144437
567,0,0,0.0025809042
568,1,1,0.95292586
569,0,0,0.030329255
570,0,0,0.008644178
571,0,0,0.012920474
572,0,0,0.0049245106
573,0,0,0.0038096302
574,0,0,0.0025509123
575,0,0,0.0023596608
576,0,0,0.006073934
577,0,0,0.0025509123
578,0,0,0.0030994155
579,0,0,0.022889841
580,0,0,0.0044857943
581,0,0,0.002387409
582,0,0,0.09057447
583,0,0,0.002396731
584,0,0,0.0024154831
585,1,1,0.97423947
586,0,0,0.0023688741
587,0,1,0.7916601
588,0,0,0.0024438868
589,0,0,0.0043994132
590,0,0,0.002693914
591,1,1,0.96028674
592,1,1,0.97423947
593,1,0,0.3190153
594,0,0,0.002463007
595,0,0,0.002631674
596,0,0,0.002463007
597,0,0,0.0024438868
598,0,0,0.008610767
599,0,0,0.050893717
600,0,0,0.002434382
601,0,0,0.002396731
602,1,1,0.97389406
603,0,0,0.007636216
604,0,0,0.0024249144
605,1,1,0.961678
606,0,0,0.0073743653
607,0,0,0.0044337655
608,0,0,0.017917344
609,0,0,0.11736965
610,0,0,0.002387409
611,0,0,0.012722708
612,0,0,0.002434382
613,1,1,0.97419035
614,0,0,0.0024060889
615,0,0,0.004314688
616,0,0,0.0024822769
617,0,0,0.002463007
618,0,0,0.0024438868
619,1,0,0.27835485
620,0,0,0.009670992
621,0,0,0.0023781238
622,0,0,0.0024534282
623,0,0,0.0023596608
624,0,0,0.047780067
625,0,0,0.17953055
626,0,0,0.013376604
627,0,0,0.33545968
628,0,0,0.003235056
629,0,0,0.002472623
630,0,0,0.0023596608
631,0,0,0.0023688741
632,0,0,0.002434382
633,0,0,0.002396731
634,0,0,0.0055119344
635,0,0,0.0027362213
636,0,0,0.010818449
637,0,0,0.0048674177
638,0,0,0.002621441
639,0,0,0.008478402
640,0,0,0.31520876
641,0,0,0.0035380863
642,0,0,0.0027255826
643,1,1,0.96628344
644,0,0,0.0024249144
645,0,0,0.0025311112
646,1,1,0.9736447
647,1,1,0.93220687
648,0,0,0.0023688741
649,0,0,0.0032099616
650,0,0,0.0054059005
651,0,0,0.0023596608
652,0,0,0.002387409
653,0,0,0.23686911
654,1,1,0.9691495
655,0,0,0.0023781238
656,0,0,0.03044435
657,0,0,0.0032476764
658,1,0,0.4704325
659,0,0,0.0024249144
660,0,0,0.010169658
661,0,0,0.13869494
662,0,0,0.002693914
663,0,0,0.0024249144
664,0,0,0.003750789
665,0,0,0.39396778
666,0,0,0.012920474
667,0,0,0.002387409
668,1,1,0.86904925
669,0,0,0.028220989
670,0,0,0.027117657
671,1,0,0.23528406
672,0,0,0.0023413408
673,1,1,0.6801355
674,0,0,0.0023781238
675,1,1,0.9599126
676,0,0,0.007785655
677,1,1,0.9717254
678,0,0,0.01243165
679,0,0,0.06916356
680,0,0,0.003442981
681,0,0,0.0024534282
682,0,0,0.016403032
683,0,0,0.0063883206
684,0,0,0.009633652
685,0,0,0.046205748
686,0,0,0.0032986512
687,0,0,0.09318171
688,0,0,0.003991728
689,1,1,0.9614615
690,0,0,0.014281933
691,1,1,0.97423947
692,0,0,0.05155819
693,0,0,0.0033766122
694,0,0,0.002396731
695,0,0,0.002463007
696,1,1,0.96909106
697,0,1,0.6635599
698,0,0,0.0034564096
699,0,0,0.045015533
700,0,0,0.002396731
701,0,0,0.0024534282
702,0,0,0.0026522598
703,0,0,0.0070390454
704,0,0,0.008813166
705,0,0,0.0025016968
706,0,0,0.01717671
707,0,0,0.13206616
708,0,0,0.0023504829
709,0,0,0.002472623
710,0,0,0.005685907
711,0,0,0.03179867
712,1,0,0.040162586
713,0,0,0.0024060889
714,1,1,0.97389406
715,1,1,0.97433734
716,0,0,0.0024822769
717,1,1,0.9744348
718,0,0,0.008156248
719,0,0,0.002693914
720,0,0,0.007204769
721,0,0,0.0025114634
722,0,0,0.0027362213
723,1,1,0.95791227
724,0,0,0.0024154831
725,0,0,0.0025909794
726,0,0,0.0035106493
727,0,0,0.0024249144
728,0,0,0.055823144
729,1,1,0.97409195
730,0,0,0.0023781238
731,0,0,0.0023504829
732,0,0,0.028761586
733,0,0,0.033336826
734,1,1,0.9744348
735,0,0,0.002332234
736,1,1,0.9497627
737,0,0,0.003135836
738,0,0,0.026405517
739,1,1,0.9743861
740,0,0,0.0024154831
741,0,0,0.0024534282
742,1,1,0.9233162
743,0,0,0.016403032
744,0,0,0.0030396497
745,0,0,0.0023688741
746,1,1,0.9636434
747,0,0,0.0027683855
748,0,0,0.10447732
749,1,1,0.967225
750,0,0,0.19012183
751,0,0,0.002387409
752,0,0,0.008380453
753,0,0,0.0023413408
754,1,1,0.78596646
755,0,1,0.6043989
756,0,1,0.78825736
757,1,1,0.97112906
758,1,1,0.97428846
759,0,0,0.0077555366
760,0,0,0.019985152
761,0,0,0.0023781238
762,0,0,0.021409769
763,0,0,0.05572029
764,0,0,0.0024154831
765,0,0,0.09585608
766,0,0,0.0040072887
767,1,1,0.9717254
768,0,0,0.002621441
769,0,0,0.0052608517
770,0,0,0.007232764
771,0,0,0.006289902
772,0,0,0.0024154831
773,0,0,0.002621441
774,1,0,0.38745853
775,0,0,0.0028671585
776,0,0,0.13614832
777,0,0,0.0023688741
778,1,1,0.9739932
779,0,0,0.0029008575
780,0,0,0.019794779
781,1,1,0.9710193
782,1,0,0.003750789
783,0,0,0.003337405
784,0,0,0.002387409
785,0,0,0.0025509123
786,0,0,0.015247591
787,0,0,0.0026112476
788,0,0,0.0033766122
789,0,0,0.006073934
790,0,0,0.0025409926
791,1,1,0.97085404
792,0,0,0.0024249144
793,0,0,0.0024438868
794,0,0,0.0030994155
795,0,0,0.1805397
796,0,0,0.0067975316
797,0,0,0.0024154831
798,1,1,0.9003547
799,0,0,0.0024249144
800,1,1,0.89029425
801,0,0,0.0024249144
802,0,0,0.0023781238
803,0,0,0.002396731
804,0,0,0.03635666
805,0,0,0.0025311112
806,0,0,0.012194132
807,1,1,0.97090924
808,0,0,0.0024154831
809,0,0,0.0026522598
810,1,1,0.97423947
811,0,0,0.0024060889
812,0,0,0.002387409
813,0,0,0.00268344
814,0,0,0.0038996208
815,0,0,0.002434382
816,1,1,0.97423947
817,0,0,0.02136889
818,0,0,0.002332234
819,0,0,0.002472623
820,0,0,0.005099818
821,0,0,0.0023504829
822,1,1,0.9425068
823,1,1,0.9714559
824,0,0,0.0024060889
825,1,0,0.038394015
826,1,1,0.53093576
827,0,0,0.028167473
828,0,0,0.014392336
829,0,0,0.0025114634
830,0,0,0.03378023
831,0,0,0.0024060889
832,1,1,0.9554855
833,0,0,0.0031603526
834,0,0,0.004150081
835,0,0,0.0026010936
836,0,0,0.002472623
837,0,0,0.003197487
838,0,0,0.024516335
839,0,0,0.006338922
840,0,0,0.0027791904
841,0,0,0.0024060889
842,0,0,0.01302049
843,0,0,0.0024060889
844,0,0,0.0047183693
845,0,0,0.002463007
846,1,0,0.12220858
847,1,1,0.9744348
848,0,0,0.07146149
849,0,0,0.0024534282
850,0,0,0.0024534282
851,0,1,0.8559716
852,0,0,0.003960788
853,0,0,0.078078166
854,1,1,0.966028
855,1,1,0.9600627
856,0,0,0.15052763
857,0,0,0.0123361
858,1,0,0.079210326
859,1,1,0.9744834
860,1,1,0.9712385
861,0,0,0.027585283
862,1,1,0.7268136
863,1,0,0.1532955
864,0,0,0.0026010936
865,0,0,0.002396731
866,0,0,0.0025509123
867,0,0,0.0023413408
868,0,0,0.002822833
869,0,0,0.0030634168
870,0,0,0.0025909794
871,0,0,0.0024534282
872,1,1,0.9680808
873,0,0,0.3490888
874,0,0,0.020023443
875,0,0,0.0024822769
876,0,0,0.0025809042
877,0,0,0.0023781238
878,0,0,0.0024438868
879,0,0,0.004133968
880,0,0,0.008847355
881,1,1,0.9393595
882,0,0,0.006338922
883,0,0,0.0026522598
884,0,0,0.074500255
885,0,0,0.0027900378
886,0,0,0.009449081
887,0,0,0.002396731
888,0,0,0.003260346
889,0,0,0.0023781238
890,0,0,0.048496
891,0,0,0.0027791904
892,0,0,0.0029810327
893,0,0,0.15178062
894,0,0,0.002396731
895,0,0,0.002570868
896,0,0,0.0025114634
897,0,0,0.0025409926
898,0,0,0.0025114634
899,0,0,0.0024249144
900,1,1,0.97433734
901,0,0,0.002491968
902,0,0,0.036562506
903,0,0,0.0065388246
904,0,0,0.0023781238
905,1,1,0.96131647
906,1,1,0.9744348
907,0,0,0.002521268
908,1,1,0.9129032
909,1,1,0.9709644
910,0,0,0.002396731
911,0,0,0.0034698907
912,0,0,0.05834584
913,0,0,0.002387409
914,0,0,0.014172367
915,0,0,0.002693914
916,0,0,0.003004343
917,0,0,0.0024822769
918,0,0,0.006413164
919,0,0,0.0028118587
920,0,0,0.0026010936
921,0,0,0.002396731
922,0,0,0.002621441
923,1,1,0.9731898
924,0,0,0.0023688741
925,0,0,0.0024154831
926,0,0,0.0024438868
927,1,1,0.92905515
928,0,0,0.0029349518
929,0,0,0.0023781238
930,0,0,0.112405084
931,0,0,0.0037948343
932,0,0,0.0023596608
933,0,0,0.0023413408
934,0,0,0.0025409926
935,0,0,0.0024060889
936,0,0,0.002387409
937,0,0,0.002491968
938,1,0,0.2146914
939,0,0,0.004054334
940,0,0,0.0044857943
941,0,0,0.004736749
942,0,0,0.0029579026
943,0,0,0.10894504
944,0,0,0.002463007
945,0,0,0.029035643
946,1,1,0.95565146
947,0,0,0.002434382
948,0,0,0.002434382
949,0,0,0.017242778
950,0,0,0.0024438868
951,0,0,0.0032476764
952,0,0,0.002693914
953,1,1,0.9598375
954,0,0,0.0024438868
955,0,0,0.002396731
956,0,0,0.002491968
957,0,0,0.0024154831
958,1,1,0.97419035
959,0,0,0.0023688741
960,0,0,0.044931643
961,0,0,0.0024534282
962,0,0,0.0024822769
963,1,1,0.7547343
964,0,0,0.0024060889
965,0,0,0.002396731
966,0,0,0.008156248
967,1,1,0.97118384
968,0,0,0.0029349518
969,1,1,0.9429286
970,1,1,0.90295243
971,0,0,0.0032858334
972,0,0,0.0024154831
973,0,0,0.002521268
974,0,0,0.0027791904
975,0,0,0.0027683855
976,1,1,0.9478657
977,0,0,0.00462753
978,1,1,0.97272736
979,0,0,0.018055335
980,0,1,0.5801142
981,0,0,0.0028560124
982,0,0,0.024376597
983,0,0,0.02665774
984,0,0,0.0025909794
985,0,0,0.0023688741
986,0,0,0.002434382
987,0,0,0.0033634927
988,0,0,0.04451443
989,0,0,0.002463007
990,1,1,0.7647159
991,0,0,0.002387409
992,1,1,0.97344345
993,0,0,0.0023688741
994,0,0,0.0028560124
995,1,1,0.8333246
996,0,0,0.090092994
997,0,0,0.005576545
998,0,0,0.002570868
999,0,1,0.92762595
1000,0,0,0.0036076165
1001,0,0,0.002434382
1002,1,1,0.76100606
1003,0,0,0.0025114634
1004,1,1,0.97107434
1005,0,0,0.05834584
1006,0,0,0.0130707845
1007,0,0,0.002800927
1008,0,0,0.010091316
1009,0,0,0.022414217
1010,1,1,0.91700584
1011,0,0,0.007232764
1012,1,1,0.9026096
1013,0,0,0.0024534282
1014,0,0,0.020410309
1015,0,0,0.002631674
1016,0,0,0.012821214
1017,0,0,0.31573597
1018,0,0,0.015247591
1019,0,1,0.8840393
1020,0,0,0.0027255826
1021,0,0,0.16158466
1022,0,0,0.0025114634
1023,0,0,0.002621441
1024,0,0,0.0027362213
1025,0,0,0.0024060889
1026,0,0,0.0023504829
1027,0,0,0.0027255826
1028,0,0,0.061649624
1029,1,1,0.9582261
1030,0,0,0.002434382
1031,1,1,0.92007446
1032,0,0,0.005685907
1033,0,0,0.002946405
1034,0,0,0.016466174
1035,1,1,0.97394365
1036,0,0,0.047074176
1037,0,1,0.9328214
1038,0,0,0.0056200367
1039,0,0,0.13161905
1040,0,0,0.0025608707
1041,0,0,0.0028560124
1042,1,1,0.9743861
1043,0,0,0.002396731
1044,1,1,0.9534488
1045,0,0,0.002673006
1046,1,1,0.9744834
1047,0,0,0.0028449097
1048,0,0,0.0024249144
1049,0,0,0.0041824942
1050,0,0,0.037892427
1051,0,0,0.002387409
1052,0,0,0.007785655
1053,0,0,0.008711385
1054,0,0,0.059646938
1055,0,0,0.08601588
1056,0,0,0.0024060889
1057,0,0,0.026861202
1058,1,1,0.9739932
1059,1,1,0.961171
1060,0,0,0.0027683855
1061,0,0,0.002396731
1062,0,0,0.0024060889
1063,0,0,0.020023443
1064,0,0,0.0029926654
1065,0,0,0.0065642493
1066,0,0,0.009090384
1067,0,0,0.002570868
1068,0,0,0.002396731
1069,1,1,0.96697646
1070,0,0,0.0025016968
1071,0,0,0.0024154831
1072,0,0,0.0067188703
1073,0,0,0.004736749
1074,0,0,0.00519988
1075,0,0,0.014172367
1076,0,0,0.005040703
1077,0,0,0.002472623
1078,0,0,0.17909943
1079,0,0,0.0024249144
1080,0,0,0.0024249144
1081,0,0,0.002463007
1082,0,0,0.018617803
1083,1,1,0.9724148
1084,0,0,0.002396731
1085,0,0,0.13834533
1086,0,0,0.002463007
1087,0,0,0.0024534282
1088,0,0,0.0023504829
1089,0,0,0.008711385
1090,0,1,0.59472775
1091,0,0,0.0024822769
1092,1,1,0.6393984
1093,0,0,0.0067975316
1094,0,0,0.010611421
1095,0,0,0.051749542
1096,1,1,0.72594017
1097,0,0,0.002387409
1098,0,0,0.0024822769
1099,0,0,0.0045032725
1100,0,0,0.0023781238
1101,0,0,0.0024060889
1102,0,0,0.0025114634
1103,0,0,0.003135836
1104,0,0,0.002396731
1105,0,0,0.004886375
1106,0,0,0.00588816
1107,0,0,0.07504072
1108,0,0,0.0025409926
1109,0,0,0.0026419468
1110,0,0,0.002387409
1111,0,0,0.085251234
1112,0,0,0.053601142
1113,0,0,0.002673006
1114,1,1,0.9497627
1115,0,0,0.0025608707
